RamanShift (cm-1)	00:00:56	00:01:25	00:01:55	00:02:26
2201.0000	900.24827116	903.86656271	912.98536271	932.57460336
2200.0000	878.32522487	886.29736635	900.32205980	914.88889764
2199.0000	849.77930482	868.87080121	876.96070398	887.66530042
2198.0000	823.05463821	851.76850165	843.48418631	853.56267561
2197.0000	800.56850859	834.59789420	806.29722554	816.35103055
2196.0000	777.60763530	816.41784275	773.45646856	780.40196717
2195.0000	749.58708036	795.49630295	749.30662957	750.89823803
2194.0000	718.45313004	770.92232965	732.00987087	732.48853213
2193.0000	691.51127860	745.08551387	716.35172470	726.14250568
2192.0000	674.96693948	723.07187343	699.52738213	726.88459033
2191.0000	669.00614143	708.23853470	684.09140268	725.67902328
2190.0000	668.48519825	698.94179156	674.88381820	715.54694710
2189.0000	668.09168066	690.95247934	673.68985875	697.24967076
2188.0000	667.35713305	683.04840210	678.06457064	678.88393574
2187.0000	670.73346883	678.95787822	685.13271937	669.24284600
2186.0000	682.09188434	683.35926731	694.69534777	671.53432791
2185.0000	699.20291496	696.98836372	707.69031951	683.46880223
2184.0000	714.98449693	716.28620230	723.17776734	701.84149177
2183.0000	724.97201415	736.66615321	738.77884838	724.77170234
2182.0000	732.27614996	754.70591993	753.45593572	749.32942489
2181.0000	743.38000404	767.83304196	767.43399394	769.46499034
2180.0000	759.27544555	774.16538187	778.73237495	778.60030097
2179.0000	772.78725167	773.80838089	782.12961065	774.44837893
2178.0000	775.87312556	769.36372572	774.00973785	760.79917142
2177.0000	768.68470701	764.13214704	757.92737557	745.13360508
2176.0000	760.01484673	760.16635734	743.29312755	734.84206703
2175.0000	758.80397589	758.51496341	737.57253896	734.08944070
2174.0000	766.24666168	760.34196647	740.48583029	741.95826388
2173.0000	776.41300615	766.33436299	746.36683665	753.25930691
2172.0000	783.21077700	775.07535786	751.39989306	762.63968793
2171.0000	785.45984153	783.42733774	757.62893104	768.82157067
2170.0000	786.05923976	789.51451604	770.15238188	774.76569477
2169.0000	788.80311189	795.28874520	791.34114499	784.42299639
2168.0000	797.37413540	805.89774300	818.27256145	800.68215095
2167.0000	815.66436554	826.28827373	845.70687892	825.84577883
2166.0000	845.92452020	857.64543614	871.29416632	861.03042884
2165.0000	885.39458872	896.07198908	897.33814783	903.02954616
2164.0000	926.08675177	934.37400849	926.74617010	943.17221428
2163.0000	959.26771535	965.57691101	957.25342113	971.94609784
2162.0000	980.03972807	985.15661266	980.73875110	985.39900170
2161.0000	987.40096552	990.39352329	989.15498977	986.07993600
2160.0000	981.34746728	979.09115832	980.68915475	977.86608188
2159.0000	961.86703949	950.93924255	959.36882458	961.29385394
2158.0000	930.74224030	910.48768025	929.49748105	934.33299173
2157.0000	892.43918743	866.74003773	892.29373817	896.39112102
2156.0000	851.84481316	827.53307468	848.09880827	850.52599677
2155.0000	811.44417521	794.03799698	799.84530196	802.30579986
2154.0000	771.51872020	761.91706935	752.94807387	757.34968457
2153.0000	733.10081721	728.22013548	712.69379311	719.55541528
2152.0000	700.05629457	696.21904167	682.83803713	690.53974755
2151.0000	677.48543229	672.85095755	665.57061951	670.16767330
2150.0000	667.31119634	661.98330254	660.56144147	657.59515977
2149.0000	665.10504652	660.85970953	663.61848760	651.67619328
2148.0000	662.10152713	662.75803690	667.93054106	650.26203063
2147.0000	651.98968696	662.25771588	667.93218741	649.69921707
2146.0000	636.55638268	658.02886275	661.99142631	646.12082329
2145.0000	623.99266886	651.86530929	651.62341693	637.92437280
2144.0000	620.80821371	646.28924337	639.35184120	626.93511609
2143.0000	625.52039536	642.90622493	627.94431259	616.90860800
2142.0000	630.51635710	641.64288748	620.46345316	610.84423016
2141.0000	629.35976078	640.52317577	619.21522370	609.52127117
2140.0000	621.50175672	636.71258476	624.04394829	611.93696840
2139.0000	610.78750817	629.17810670	632.15970253	616.48326095
2138.0000	601.47270708	620.77053677	640.01164403	621.72982680
2137.0000	596.38242496	616.60439343	645.36089271	626.70718528
2136.0000	597.14001822	619.26593496	647.83340825	630.98544646
2135.0000	603.92273931	626.00373364	648.09404316	634.66278689
2134.0000	614.67570635	631.85979888	646.93725499	638.38011692
2133.0000	625.92136969	635.58939120	645.23002754	643.37834604
2132.0000	635.25241769	640.94010534	644.41972168	651.02464649
2131.0000	642.61588676	651.03990494	646.36671481	661.30065076
2130.0000	648.66282576	662.68310703	651.91611664	671.43417891
2129.0000	652.59974426	668.39688372	659.70745786	677.11794814
2128.0000	653.12698009	664.94831783	667.34319887	676.57002297
2127.0000	651.88659293	658.55415137	674.23448938	673.54668586
2126.0000	654.59280544	660.20332890	682.54866820	675.13518974
2125.0000	666.95983472	675.69304821	694.64281740	685.76529036
2124.0000	689.20551951	700.90535453	710.40885645	703.93550041
2123.0000	715.77475862	726.85073227	728.51807929	725.38506511
2122.0000	741.20422226	748.46189320	749.70903406	748.50876993
2121.0000	765.17371931	767.83699402	776.30630538	774.96033418
2120.0000	790.27515048	789.35383581	807.00540831	804.71192522
2119.0000	815.24066743	812.69093458	833.65881570	832.17311272
2118.0000	832.60567482	831.21630071	845.84151301	848.70868930
2117.0000	834.36773913	836.85491947	839.28540569	848.86686589
2116.0000	818.92944287	825.92815050	818.64406384	833.33771624
2115.0000	791.20515300	800.50775463	791.62077951	806.16771761
2114.0000	756.97439947	765.50714043	761.95295658	770.67508709
2113.0000	719.51198409	725.84209243	729.38171050	729.14249855
2112.0000	681.86097126	686.10314631	695.04005513	685.67048289
2111.0000	649.22072506	650.86265499	663.80409714	647.19925629
2110.0000	626.01385613	623.27065095	639.95399552	619.97649023
2109.0000	610.99922789	603.18414444	622.04013250	604.67326666
2108.0000	598.00244255	587.87396492	604.22660266	595.72349757
2107.0000	582.68665975	575.24798592	582.95674567	586.26260812
2106.0000	567.16295345	565.83756085	560.85978848	573.85054561
2105.0000	556.52798101	560.96826485	543.32714850	561.15592069
2104.0000	551.77627168	559.27970180	532.23657799	551.43049424
2103.0000	547.99121894	555.94265472	524.23731619	544.40846835
2102.0000	539.68125381	545.93608269	514.78149460	537.17420972
2101.0000	526.41575590	528.34258499	502.43667394	528.01746614
2100.0000	512.50542695	507.55443884	489.11769170	517.90101130
2099.0000	502.21820842	490.15185971	477.83004424	508.22076433
2098.0000	496.41341239	480.07562776	471.56849332	498.96368094
2097.0000	493.30117141	476.31710674	473.26714034	490.23378265
2096.0000	491.02752925	475.18488059	484.07490264	484.31322659
2095.0000	488.97547813	474.72997827	500.40270060	484.03269437
2094.0000	487.22164023	476.43811862	514.14600892	488.77631186
2093.0000	485.47848881	482.19275055	518.06058032	493.70894163
2092.0000	482.82416073	490.24300044	511.58787347	494.04171317
2091.0000	478.67706444	495.55692271	500.79018159	489.44913145
2090.0000	474.28941999	494.76211486	492.52650659	483.60639019
2089.0000	472.92851103	489.95693945	489.36546195	480.13914033
2088.0000	477.56827540	486.73478846	489.82879484	480.06138853
2087.0000	487.75753892	488.72392798	491.67212199	482.61321171
2086.0000	499.14679756	494.91301299	493.54729297	486.93457534
2085.0000	506.74615995	502.08937934	494.52341671	492.28216631
2084.0000	508.63212120	508.41950357	494.23434326	497.54512617
2083.0000	506.23330216	513.77194781	494.17882400	501.49214476
2082.0000	501.62846793	517.61344796	497.53998834	503.42713631
2081.0000	495.81798295	518.50598833	506.45226279	503.30989016
2080.0000	489.93164985	516.27625216	519.48372036	501.48875190
2079.0000	486.74379783	513.58051630	532.13126597	498.57929624
2078.0000	489.20629656	514.13219069	539.49780505	495.32150708
2077.0000	496.97471460	519.27166341	538.57361023	492.29737536
2076.0000	505.27710678	526.62047340	529.32917543	490.07638723
2075.0000	508.31368856	531.91808386	515.06411372	489.77323690
2074.0000	504.22063845	531.87523171	501.28054016	492.74865782
2073.0000	496.67923948	525.87048328	492.39572771	498.99916998
2072.0000	491.67821780	516.18662115	488.71270427	506.22842760
2071.0000	492.74961268	507.10635392	487.45384956	511.62374466
2070.0000	499.06333342	502.85596466	487.30154396	514.87756076
2069.0000	507.41168288	505.18927749	490.67806661	518.65885392
2068.0000	515.32646066	512.56960304	500.07372885	525.42240693
2067.0000	522.29017012	521.83420295	512.81849800	534.08923942
2066.0000	528.89194209	530.55961856	522.01356502	540.70735551
2065.0000	535.97501054	537.82527176	524.18842382	542.84386393
2064.0000	544.79330774	543.58305417	525.00082297	543.23148694
2063.0000	556.89628294	548.55394698	535.24481681	548.59625915
2062.0000	572.59610272	554.89286851	560.42491102	564.10493260
2061.0000	589.54616284	565.73794013	595.04926280	588.34704626
2060.0000	604.12705200	583.01205392	627.83446126	614.03667217
2059.0000	615.40596035	605.80869542	652.03668471	634.60928426
2058.0000	627.55254320	631.58479042	670.17218014	650.62002863
2057.0000	647.12324650	658.86231238	689.49047411	669.13723197
2056.0000	676.94100904	688.11028449	714.40234487	696.26759176
2055.0000	712.53330163	719.81124563	743.41898986	730.49767062
2054.0000	744.99307562	752.14072225	771.39760670	763.62792042
2053.0000	767.56982606	780.77720567	792.65137271	787.41783904
2052.0000	779.42202128	800.62841684	802.21700142	798.19716524
2051.0000	783.11971594	807.62434183	796.64129681	795.54962519
2050.0000	779.29053682	799.67346078	775.68988898	779.02223388
2049.0000	764.77982906	777.17172002	743.46701049	748.35489339
2048.0000	736.53664817	743.20564204	707.01351236	706.82465145
2047.0000	696.81012264	702.83932842	673.26542810	662.50102963
2046.0000	653.65859236	661.37068989	646.74057074	624.59584713
2045.0000	615.94396571	622.73143694	628.53963090	597.97704606
2044.0000	587.79555182	589.31379309	615.85318092	580.96398330
2043.0000	567.48167638	562.89097056	602.65491699	568.03586506
2042.0000	550.57994805	544.86849001	583.23280018	554.56598548
2041.0000	533.66805179	534.92575849	557.17331037	539.52951330
2040.0000	515.85782074	529.56382438	530.84138082	524.56774075
2039.0000	498.40587356	523.11977673	512.55117298	511.14167557
2038.0000	483.55168492	511.56527284	505.46795151	498.94485598
2037.0000	473.13298527	495.98834742	505.38036501	487.12581389
2036.0000	467.61823738	482.16846697	505.35302271	476.66076983
2035.0000	466.42628186	476.16282637	501.97650809	470.69397674
2034.0000	469.09886144	479.66967671	497.11346844	471.74481021
2033.0000	475.47727087	488.99215536	494.70603693	478.35477354
2032.0000	484.31163798	497.94603683	496.80942747	484.90046171
2031.0000	492.47385051	501.91406450	502.05224151	485.42941317
2030.0000	496.76818943	500.10223545	506.43112429	478.40629108
2029.0000	496.74754711	495.00534825	505.30390908	468.19824518
2028.0000	495.04152318	489.97357604	496.13203668	461.86956749
2027.0000	494.63797049	486.68872992	480.94846314	463.77118351
2026.0000	496.34043389	484.31992999	466.20741778	472.24072886
2025.0000	498.93672749	480.97907739	458.89359920	481.12741046
2024.0000	500.82874212	476.18700938	461.55897018	484.97225000
2023.0000	500.67015600	471.98862573	470.78280657	483.44147509
2022.0000	497.11469912	471.49006606	480.45007464	480.99186346
2021.0000	489.47040491	476.07132936	486.48217176	482.05160770
2020.0000	479.19208056	483.86898684	488.77730869	486.53185274
2019.0000	470.01779485	490.95441191	489.68785086	490.37140288
2018.0000	465.79440443	494.14906266	491.56419984	490.49306535
2017.0000	467.88554645	493.03207523	495.34308196	488.52439022
2016.0000	474.46400611	489.64588128	500.03186904	488.89839330
2015.0000	481.83031545	486.64783295	502.81707742	493.51700334
2014.0000	486.42964410	485.86191713	500.66902030	499.34821957
2013.0000	486.66978676	488.12348935	493.33382143	501.83099082
2012.0000	484.02184013	493.42132650	484.83121359	499.89051383
2011.0000	482.35761956	500.25141025	480.65412417	496.53545853
2010.0000	485.00337451	505.09323538	482.53100002	494.68062446
2009.0000	491.45752177	504.00472302	486.48149931	493.65834250
2008.0000	497.23641698	496.13427668	487.01432994	490.52688621
2007.0000	497.86807542	485.72001912	483.17084701	484.03206207
2006.0000	493.52088722	479.55680008	479.58102572	476.29084992
2005.0000	489.43435072	481.56380760	481.39533768	470.91420761
2004.0000	491.32341603	489.71646641	488.97193118	470.61143143
2003.0000	500.12265527	498.44505744	497.97452799	476.67405475
2002.0000	511.12019662	503.82844774	503.95131728	489.24472951
2001.0000	518.05517866	506.23949310	506.02970748	506.62177698
2000.0000	518.06419606	508.39844686	506.68063750	524.52646787
1999.0000	513.18717685	511.78569644	509.22071584	537.50708125
1998.0000	507.96665790	515.39299653	515.80730139	542.23049367
1997.0000	506.05507789	517.53808362	526.47074283	539.79713285
1996.0000	508.62668211	518.26372808	538.67233835	534.99295197
1995.0000	514.91375172	519.80874742	548.07383967	533.24442832
1994.0000	523.43211399	524.85378744	551.38217438	537.53311962
1993.0000	532.76498009	534.21830248	549.70141860	547.03191619
1992.0000	541.95862220	546.14397299	548.95358200	558.27014613
1991.0000	551.01482131	558.09084810	555.97028619	568.40793049
1990.0000	561.35736726	569.56615013	573.18152844	578.23402720
1989.0000	575.46922562	582.84031287	596.59697743	591.69254713
1988.0000	595.19856764	600.05919382	618.91908264	611.59328297
1987.0000	619.59146802	619.61902388	635.07989138	635.67759369
1986.0000	644.26558002	636.63708779	645.60949518	657.69107127
1985.0000	663.66603487	648.17585804	655.42374302	672.88429937
1984.0000	675.04130449	657.60616272	669.58411285	682.34808106
1983.0000	680.98899344	672.41162490	689.83685525	692.02262534
1982.0000	688.32552706	697.18241492	714.50459323	708.12279020
1981.0000	704.15398097	729.56761850	740.95508714	733.62432318
1980.0000	732.06330860	763.49978186	767.74921837	767.65147752
1979.0000	770.49853139	795.23452196	794.65533509	806.13314625
1978.0000	813.25158083	824.95777222	821.38166979	842.63159357
1977.0000	851.40093215	853.09059342	846.83201842	870.46845059
1976.0000	876.61917893	877.01292970	869.20275005	886.33958910
1975.0000	885.19116262	892.37063692	885.96177013	892.33784839
1974.0000	880.15385598	896.67331467	893.67024376	893.26559601
1973.0000	868.82909637	890.57699842	888.94798090	890.98871555
1972.0000	856.69213248	876.09246380	870.85944022	881.70687582
1971.0000	842.86368345	854.70624762	842.54160109	859.62050740
1970.0000	822.02638804	827.54209593	809.83877311	823.64808144
1969.0000	791.42854045	796.73438307	777.97244109	780.37352419
1968.0000	755.97114215	766.14479861	749.73966976	740.29736055
1967.0000	725.81535836	740.45419834	726.75091385	711.25209301
1966.0000	708.58302668	722.78787573	711.18627835	695.07259266
1965.0000	703.88428551	712.35656762	705.04370200	689.44615533
1964.0000	705.29682952	704.78818461	707.73897257	691.60291753
1963.0000	707.04085054	696.37200036	715.72977159	699.88950982
1962.0000	708.29610657	688.88573278	725.31556969	712.93458458
1961.0000	711.69085798	689.21358331	735.19774380	728.82942139
1960.0000	719.00823763	702.52506738	745.38694242	745.43387250
1959.0000	729.03799524	725.47272797	754.12305230	760.39218819
1958.0000	738.74689694	747.01227960	757.66036523	770.01192674
1957.0000	745.21929684	756.51903659	754.06113667	769.10315734
1956.0000	746.34492020	751.04579293	746.07472113	754.13600277
1955.0000	740.86679172	735.17350428	738.39310331	727.80438625
1954.0000	728.91584599	715.32903543	731.77003268	699.48395301
1953.0000	712.45587420	695.19816917	721.41399586	679.06642088
1952.0000	694.45743628	675.53200819	702.47369519	669.14252277
1951.0000	677.25140347	656.20326487	676.50281524	663.60183931
1950.0000	661.77496201	637.52089653	651.09714016	654.65597847
1949.0000	648.29517293	620.51477115	633.06598964	641.21973118
1948.0000	637.33538312	607.08749512	623.21422206	629.86690647
1947.0000	629.56311907	599.66220117	618.25341634	627.45229412
1946.0000	625.01692719	599.58560543	616.20659537	633.28525332
1945.0000	622.81954112	605.32909877	617.95550738	638.92720002
1944.0000	621.62206045	612.57582092	623.56500705	635.53152593
1943.0000	620.06982000	616.51017455	629.10297790	621.23523432
1942.0000	616.87455378	614.26306134	628.62678980	601.84551268
1941.0000	610.86533401	605.65050011	619.04488688	585.13942135
1940.0000	601.40675351	592.48066228	602.21118157	574.69368128
1939.0000	588.91922995	577.68425754	582.52227066	568.35368192
1938.0000	574.90800893	564.49203082	563.47345251	561.45676248
1937.0000	561.29253704	555.12903645	546.67268160	551.21869780
1936.0000	549.45354581	549.48103266	532.96512038	538.87076872
1935.0000	539.69105264	545.18810810	523.21663090	528.56262339
1934.0000	531.45567148	539.56177789	517.85739887	524.19002285
1933.0000	523.99775590	531.65801638	516.33204239	526.33986758
1932.0000	516.72100310	522.60373251	517.39903665	531.53855021
1931.0000	509.10799822	514.30151632	519.84206617	534.59647438
1930.0000	500.91541275	508.23841271	522.82702605	532.32380027
1929.0000	492.97717468	505.32329714	525.84233527	525.39115548
1928.0000	487.52248259	505.94915549	528.47255612	516.75638347
1927.0000	486.68451499	509.43655024	530.03582917	508.66327136
1926.0000	490.08864495	513.56249560	529.34207909	501.65825400
1925.0000	494.47403320	515.45065108	525.28713197	496.34409778
1924.0000	496.63269305	513.54649599	518.29064074	494.87787085
1923.0000	496.66746397	508.76945145	510.92548474	499.35788031
1922.0000	497.35624607	503.57834829	506.05313064	508.41875627
